username,twhandle,postdate,content,responding,reply,retweet,like 
Ulak News,@ulaknews,2021-08-01T13:30:34.000Z,Tunceli'den kafa karıştıran yangın açıklaması: Vali ‘söndü' dedi belediye yalanladı... https://ulak.news/haber_tunceliden-kafa-karistiran-yangi_sozcu_6568834.html… --- #sondakika #haber #sondakikahaber #haberler,"Tunceli’den kafa karıştıran yangın açıklaması: Vali ‘söndü’ dedi belediye yalanladı
Tunceli Valiliği, Hozat ilçesi Yenibaşlar Gedikler bölgesinde 3 gündür devam eden yangının yapılan çalışmalar sonucunda kontrol altına alındığını ve soğutma çalışmalarının devam ettiğini açıklamıştı....
ulak.news",,,
Ulak News,@ulaknews,2021-08-01T13:30:34.000Z,Yangınları PKK üstlendi... https://ulak.news/haber_yanginlari-pkk-ustlendi_aydinlik_252539.html… --- #sondakika #haber #sondakikahaber #haberler,"Yangınları PKK üstlendi
Yurt çapında çıkan orman yangınlarını bölücü terör örgütü PKK üstlendi. Kendilerine ateşin çocukları adını veren PKK’lı teröristler “Çökme Harekatı”nı ilan ettiklerini açıkladı. PKK’lı teröristlerin...
ulak.news",,,
olay.com.tr,@OlayHaber_Bursa,2021-08-01T13:30:10.000Z,"Bakan Koca'dan Mersin’deki yangınla ilişkili açıklama!

https://olay.com.tr/bakan-kocadan-mersindeki-yanginla-iliskili-aciklama-826474… #haber #sondakika #Gündem",,,,
Ulak News,@ulaknews,2021-08-01T13:28:08.000Z,Bodrum Belediyesi'nden trafik yoğunluğu uyarı... https://ulak.news/haber_bodrum-belediyesinden-trafik-yog_aydinlik_252538.html… --- #sondakika #haber #sondakikahaber #haberler,"Bodrum Belediyesi'nden trafik yoğunluğu uyarı
Bodrum Belediyesi sosyal medya üzerinden yapılan kumanya ve içecek yardımları için teşekkür etti. Belediyenin resmi hesabından yapılan açıklamada ayrıca yangın bölgesindeki trafiğin engellenmesi için...
ulak.news",,,
AnaHaber. com,@AnaHabercom,2021-08-01T13:26:22.000Z,"Küle dönen mahallede kayıp olarak aranan çiftin cesetlerine ulaşıldı Küle dönen mahallede kayıp olarak aranan çiftin cesetlerine ulaşıldıAntalya'nın Manavgat ilçesinde çıkan orman yangında yanarak kül...  https://is.gd/AbtDpa 
#Haber","Küle dönen mahallede kayıp olarak aranan çiftin cesetlerine ulaşıldı
Küle dönen mahallede kayıp olarak aranan çiftin cesetlerine ulaşıldıAntalya'nın Manavgat ilçesinde çıkan orman yangında yanarak küle dön
anahaber.com",,,
olay.com.tr,@OlayHaber_Bursa,2021-08-01T13:25:35.000Z,"#İnegöl Belediyesi’nden yangın bölgesine araç desteği

https://olay.com.tr/inegol-belediyesinden-yangin-bolgesine-arac-destegi-826467… #haber #sondakika #Bursa",,,,
1CONN Creative,@1conncreative,2021-08-01T13:24:31.000Z,Xiaomi Mi 12 çok iddialı geliyor! | Teknolojioku https://1conn.com/xiaomi-mi-12-cok-iddiali-geliyor-teknolojioku/?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter… #Haber #Çok #geliyor #iddialı 01 Ağustos 2021,"Xiaomi Mi 12 çok iddialı geliyor! | Teknolojioku - 1CONN Creative / Web Grafik Tasarım, Sosyal...
Biz, İstanbul’da yerleşik, markanıza dair hayallerinizi gerçekleştirmek amacında olan bir kreatif ajansız. Bizi tanımak istersiniz diye umuyoruz.
1conn.com",,,
Mega Haber,@megahaber27,2021-08-01T13:17:24.000Z,"Son dakika haberi: Üç mahalle alevler arasında kaldı, üç kişi hayatını kaybetti
#Manavgat #Bodrum #Milas #Haber #Sondakika
https://megahaber27.com/son-dakika-haberi-uc-mahalle-alevler-arasinda-kaldi-uc-kisi-hayatini-kaybetti/117915/…",,,,
Stok Haber,@haber_stok,2021-08-01T13:15:27.000Z,"Tekirdağ’da silah kaçakçılarına operasyon

#haber #haberler #güncelhaberler #sondakika #koronavirüs #gündem #1ağustos #pazar #tekirdağ","Tekirdağ’da silah kaçakçılarına operasyon: 5 gözaltı - Stok Haber
Tekirdağ'ın Çorlu ilçesinde polisin silah kaçakçılarına yönelik düzenlediği operasyonda 5 kişi gözaltına alındı. Çorlu İlçe Emniyet Müdürlüğü Kaçakçılık ve Organize Suçlarla Mücadele (Çorlu KOM) Grup...
stokhaber.com",,,
Urfa Gaste,@urfagaste,2021-08-01T13:13:00.000Z,"Açık Cezaevleri ‘’Pandemi  İzni ‘’ 2 Ay Daha Uzatıldı
#şanlıurfa #urfa #urfagaste #gündem #güncel #sondakika #haber","Açık Cezaevleri ‘’Pandemi İzni ‘’ 2 Ay Daha Uzatıldı
COVID-19 pandemisine ilişkin salgın riskinin ortadan kalkmamış olması nedeniyle hükümlülere verilen COVID-19 izin sürelerinin 2 (iki) ay süre ile uzatıldı.
urfagaste.com",,,2
Ulak News,@ulaknews,2021-08-01T13:12:08.000Z,Son dakika haberi Manavgat'ta can kaybı 7'ye yükseldi!... https://ulak.news/haber_son-dakika-haberi-manavgatta-can_haberturk_3149909.html… --- #sondakika #haber #sondakikahaber #haberler,"Son dakika haberi Manavgat'ta can kaybı 7'ye yükseldi!
Manavgat'ta can kaybı 7'ye yükseldi. Yangında hasar gören evde bir çiftin cansız bedeni bulundu | Ulak News
ulak.news",,,
Ulak News,@ulaknews,2021-08-01T13:10:17.000Z,Köyceğiz'de ilçe sakinlerinden yangına müdahale!... https://ulak.news/haber_koycegizde-ilce-sakinlerinden-ya_haberturk_3149911.html… --- #sondakika #haber #sondakikahaber #haberler,"Köyceğiz'de ilçe sakinlerinden yangına müdahale!
Muğla’nın Köyceğiz ilçesinde yangın evlere yaklaştı, vatandaşlar alarma geçti. Kimisi su şişesi ile alev alan yerleri söndürdü, kimisi hortumu tuttu, kimisi ise yangın söndürme çalışmalarına katıla...
ulak.news",,,
Ulak News,@ulaknews,2021-08-01T13:10:17.000Z,Josef'ten Beşiktaş'a Teixeira müjdesi... https://ulak.news/haber_joseften-besiktasa-teixeira-mujd_haberturk_3149887.html… --- #sondakika #haber #sondakikahaber #haberler,"Josef'ten Beşiktaş'a Teixeira müjdesi
Josef de Souza, sosyal medyada bir taraftarın Alex Teixeira sorusuna heyecanlandıran bir yanıt verdi | Ulak News
ulak.news",,,
olay.com.tr,@OlayHaber_Bursa,2021-08-01T13:09:59.000Z,"Manavgat'taki yangında hayatını kaybedenlerin sayısı 7'ye yükseldi

https://olay.com.tr/manavgattaki-yanginda-hayatini-kaybedenlerin-sayisi-7ye-yukseldi-826464… #haber #sondakika #Gündem",,,,
TRmotosports,@TRmotosports,2021-08-01T13:09:39.000Z,"Kırmızı bayrak / Red flag

F1  izle/watch 
F1 canlı/tekrar yayın izle,sonuçlar,puan durumu takip edin

http://trmotosports.com/f1-izle

http://trmotosports.com/2021-formula-1-macaristan-tekrar-izle/…

#TRmotosports #F1 #Formula1 #Formel1 #Haber #Motorsports #live #canliyayin #izle #HungarianGP",,,1,1
BİTARAF Haber,@bitarafiz,2021-08-01T12:58:53.000Z,"Manavgat'ta can kaybı 7'ye yükseldi. Yangında hasar gören evde bir çiftin cansız bedeni bulundu.

#manavgat #akpartea #ÇayınıDaAlGit #sondakika #haber #haberler #gündem #bitarafiz",,,,
Findy News Haber,@FindyNews,2021-08-01T12:58:46.000Z,Marmaris’in Turunç bölgesindeki yangına havadan müdahale ediliyor  https://findynews.com/marmarisin-turunc-bolgesindeki-yangina-havadan-mudahale-ediliyor/… #Haber #gündem #sondakika #findynews #MarmarisYaniyor,"Marmaris'in Turunç bölgesindeki yangına havadan müdahale ediliyor
Muğla nın Marmaris ile Köyceğiz ilçelerindeki orman yangınlarına havadan ve karadan müdahale ediliyor.
findynews.com",2,,5
AnaHaber. com,@AnaHabercom,2021-08-01T12:56:21.000Z,"Karaman’ın karpuzu İstanbul’da sofralarda Karaman’ın karpuzu İstanbul’da sofralardaKaraman'da üretilen karpuz, kalitesi ve fiyatı ile üreticisinin yüzünü güldürdü.&#...  https://is.gd/VOJ32L 
#Haber","Karaman’ın karpuzu İstanbul’da sofralarda
Karaman’ın karpuzu İstanbul’da sofralardaKaraman'da üretilen karpuz, kalitesi ve fiyatı ile üreticisinin yüzünü güldürdü. Kaynak:
anahaber.com",,,
Ulak News,@ulaknews,2021-08-01T12:56:08.000Z,Alevler evlere sıçradı: Mazı'da botlarla tahliye... https://ulak.news/haber_alevler-evlere-sicradi-mazida-bo_diken_986237.html… --- #sondakika #haber #sondakikahaber #haberler,"Alevler evlere sıçradı: Mazı’da botlarla tahliye
Muğla’nın Milas ilçesinde ormanlık alanda çıkan yangında alevler Bodrum ilçesinin Gökpınar, Yukarı Mazı mahalleleri ve Armutçuk mevkisinde etkisini sürdürüyor. | Ulak News
ulak.news",,,
Stok Haber,@haber_stok,2021-08-01T12:55:10.000Z,"Mağdurlar SAS Holding önünde eylem yaptı

#haber #haberler #güncelhaberler #sondakika #koronavirüs #sas #gündem #sasholdingmağdurları #sasholding #news #stokhaber","Mağdurlar SAS Holding önünde eylem yaptı - Stok Haber
Ataşehir'de bulunan SAS Holding önünde toplanan bir grup, paralarını alamadıkları ve mağdur olduklarını ileri sürerek eylem yaptı.SAS Holding önünde 15 Haziran günü şirket yöneticilerinden Sibel...
stokhaber.com",,1,1
BİTARAF Haber,@bitarafiz,2021-08-01T12:54:47.000Z,"Bodrum/Yukarı Mazı köyü yanıyor. Ekipler yangını kontrol altına almaya çalışıyor.

#bodrum #mazıköyü #yangın #akpartea #ÇayınıDaAlGit #sondakika #haber #haberler #gündem #bitarafiz",,,,
1CONN Creative,@1conncreative,2021-08-01T12:52:50.000Z,Ege Denizi’nde art arda depremler: 12 saatte 131 sarsıntı https://1conn.com/ege-denizinde-art-arda-depremler-12-saatte-131-sarsinti/?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter… #Haber #arda #Art #Denizinde 01 Ağustos 2021,"Ege Denizi'nde art arda depremler: 12 saatte 131 sarsıntı - 1CONN Creative / Web Grafik Tasarım,...
Biz, İstanbul’da yerleşik, markanıza dair hayallerinizi gerçekleştirmek amacında olan bir kreatif ajansız. Bizi tanımak istersiniz diye umuyoruz.
1conn.com",,,
Ulak News,@ulaknews,2021-08-01T12:52:08.000Z,Çaresizlik öfkesi... https://ulak.news/haber_caresizlik-ofkesi_diken_986175.html… --- #sondakika #haber #sondakikahaber #haberler,"Çaresizlik öfkesi
Çok değil, birkaç ay önce Marmara Denizi’ndeki deniz salyalarını gördüğümüzde yaşadığımız o derin hüzün ve yas duygusu, bu kez orman yangınlarıyla alevlendi. Meğerse yaşadığımız o ‘tarif edilemeyen...
ulak.news",,,
En Kayseri,@EnKayseri,2021-08-01T12:43:50.000Z,"15 yaşındaki kız çocuğu tartıştığı babasını bıçaklayarak öldürdü 

https://ift.tt/2V5mXbQ

#Kayseri #Haber","15 yaşındaki kız çocuğu tartıştığı babasını bıçaklayarak öldürdü - ENKayseri
KAYSERİ’NİN KOCASİNAN İLÇESİNDE 15 YAŞINDAKİ BİR KIZ ÇOCUĞU TARTIŞTIĞI BABASINI KALBİNDEN BIÇAKLAYARAK ÖLDÜRDÜ.,
enkayseri.com",,,
Ulak News,@ulaknews,2021-08-01T12:42:08.000Z,Milli yelkencimiz finallerde yarışacak... https://ulak.news/haber_milli-yelkencimiz-finallerde-yar_aydinlik_252532.html… --- #sondakika #haber #sondakikahaber #haberler,"Milli yelkencimiz finallerde yarışacak
2020 Tokyo Olimpiyat Oyunları'nda yelken finn sınıfında 10 yarış sonunda madalya müsabakasına katılmaya hak kazanan milli sporcu Alican Kaynar, bir ilki başardı. | Ulak News
ulak.news",,,
Ulak News,@ulaknews,2021-08-01T12:42:08.000Z,Antalya Manavgat'ta bir yurttaş daha yardım götürürken hayatını kaybetti... https://ulak.news/haber_antalya-manavgatta-bir-yurttas-d_gazetemanifesto_454515.html… --- #sondakika #haber #sondakikahaber #haberler,"Antalya Manavgat’ta bir yurttaş daha yardım götürürken hayatını kaybetti
Antalya’nın Manavgat ilçesinde, çalışmalarda bulunan ekiplere ve yangından etkilenenlere su taşıyan bir yurttaş yolda fenalaşarak hayatını kaybetti. | Ulak News
ulak.news",,,
Urfa Gaste,@urfagaste,2021-08-01T12:40:27.000Z,"Türkiye, Bölgesinin En Güçlü Orman Yangınlarıyla Mücadele Altyapısına Sahip Ülkesidir
#şanlıurfa #urfa #urfagaste #gündem #güncel #sondakika #haber","Türkiye, Bölgesinin En Güçlü Orman Yangınlarıyla Mücadele Altyapısına Sahip Ülkesidir
Cumhurbaşkanı Erdoğan, Marmaris’te yangından etkilenen bölgelerdeki incelemelerinin ardından yaptığı konuşmada, yangınla mücadele konusunda sosyal medya ve çeşitli dedikodu mecraları aracılığıyla...
urfagaste.com",,,1
Ulak News,@ulaknews,2021-08-01T12:40:17.000Z,"KPSS'ye giren kişide Delta varyantı tespit edildi, 30 kişi karantinaya alındı... https://ulak.news/haber_kpssye-giren-kiside-delta-varyan_haberturk_3149883.html… --- #sondakika #haber #sondakikahaber #haberler","KPSS'ye giren kişide Delta varyantı tespit edildi, 30 kişi karantinaya alındı
Bartın'da koronavirüs paniği yaşandı. Kentte dün test verdikten sonra bugün KPSS'ye giren 1 kişide Delta varyantı tespit edildi. 30 kişi temaslı olarak karantinaya alındı | Ulak News
ulak.news",,,
Ulak News,@ulaknews,2021-08-01T12:40:17.000Z,İTO'ya göre fiyat artışları açıklandı... https://ulak.news/haber_itoya-gore-fiyat-artislari-acikl_haberturk_3149798.html… --- #sondakika #haber #sondakikahaber #haberler,"İTO'ya göre fiyat artışları açıklandı
İTO verilerine göre, İstanbul'da temmuzda bir önceki aya kıyasla perakende fiyatlar yüzde 1.52 ve toptan fiyatlar yüzde 3.12 arttı | Ulak News
ulak.news",,,
CAN TV,@cantv_tv,2021-08-01T12:39:55.000Z,"KadınDAİŞ'in izlerini kadınlar siliyor: Şengal'de Direniş Var

En güncel haberler için Can Tv Twitter, Instagram ve Facebook sayfalarını takip etmeyi unutmayın. 

#şengal #direniş #cantv #hakikatyolunda #haber #güncel #haber #aktüel #gündem #sondakika #alevi #kadın #çocuk",,,,
samsunsehirgazetesi.com,@sehirgazetesi55,2021-08-01T12:27:33.000Z,"Türkiye Tekvando Ümitler Şampiyonası'nda Samsun Büyükşehir Belediyesi sporcuları tatamide madalya sahibi olmayı başardı.
https://bit.ly/3A3DlbH
#haber #tekvando #samsun 

Detaylar http://samsunsehirgazetesi.com adresinde.","Büyükşehir'in madalya avcıları iş başında - Samsun Şehir Gazetesi
Türkiye Tekvando Ümitler Şampiyonası'nda Samsun Büyükşehir Belediyesi sporcuları tatamide madalya sahibi olmayı başardı
samsunsehirgazetesi.com",,,1
olay.com.tr,@OlayHaber_Bursa,2021-08-01T12:27:21.000Z,"Murat Dalkılıç  2. kez nikah masasına oturmaya hazırlanıyor

https://olay.com.tr/murat-dalkilic-2-kez-nikah-masasina-oturmaya-hazirlaniyor-826406… #haber #sondakika #Magazin #ÇekirgeMagazin",,,,
AnaHaber. com,@AnaHabercom,2021-08-01T12:26:16.000Z,"Düzce Belediyesi’nden Manavgat’a bir destek daha Düzce Belediyesi’nden Manavgat’a bir destek dahaAntalya'nın Manavgat ilçesinde devam eden yangınlara destek için 2 itfaiye aracı, 1...  https://is.gd/n6cKoz 
#Haber","Düzce Belediyesi’nden Manavgat’a bir destek daha
Düzce Belediyesi’nden Manavgat’a bir destek dahaAntalya'nın Manavgat ilçesinde devam eden yangınlara destek için 2 itfaiye aracı, 1 pikap ve
anahaber.com",,,1
olay.com.tr,@OlayHaber_Bursa,2021-08-01T12:26:10.000Z,"Ünlü şarkıcıdan kötü haber! Yoğun bakıma kaldırıldı

https://olay.com.tr/unlu-sarkicidan-kotu-haber-yogun-bakima-kaldirildi-826445… #haber #sondakika #Magazin #ÇekirgeMagazin",,,,
olay.com.tr,@OlayHaber_Bursa,2021-08-01T12:24:28.000Z,"Şoke eden açıklama! 'Eşim Hamdi Alkan'la hayvan gibi kavga ediyoruz'

https://olay.com.tr/soke-eden-aciklama-esim-hamdi-alkanla-hayvan-gibi-kavga-ediyoruz-826436… #haber #sondakika #Magazin #ÇekirgeMagazin",,,,2
Ulak News,@ulaknews,2021-08-01T12:24:07.000Z,İsmail Heniyye yeniden Hamas’ın lideri seçildi... https://ulak.news/haber_ismail-heniyye-yeniden-hamasin-l_aydinlik_252528.html… --- #sondakika #haber #sondakikahaber #haberler,"İsmail Heniyye yeniden Hamas’ın lideri seçildi
İslami Direniş Hareketi Hamas'ın Siyasi Büro Başkanlığına, yeniden İsmail Heniyye oldu. | Ulak News
ulak.news",,,
Medyatilkisi.com #AşıOlTürkiye,@medyatilkisicom,2021-08-01T12:24:01.000Z,"Düğüne giderken kaza yapmışlardı... Çift ve üç kızı yan yana toprağa verildi https://medyatilkisi.com/yasam/dugune-giderken-kaza-yapmislardi-cift-ve-uc-kizi-yan-yana-h9469.html…

#adana #kozan #trafikkazası #haber #yaşam",,,,
Riza Seref,@RizaSeref,2021-08-01T12:23:11.000Z,"Bu da milletten, AkTeacılara hediyemiz olsun...
@Akparti
 @akparty
 yada #akpartea #news #haber #Turkeyisburning #Turkey #Turkije",,,,3
olay.com.tr,@OlayHaber_Bursa,2021-08-01T12:11:26.000Z,"#Bursa'da kaza! 1 yaralı

https://olay.com.tr/bursanin-gemlik-ilcesinde-kamyonet-kaldirima-carpti-1-yarali-826420… #haber #sondakika #Gemlik",,,,
Yayla Haber Gazetesi,@YaylaHaber,2021-08-01T12:11:03.000Z,"Çorum'un İskilip ilçesinde piyasaya sahte para süren şahıs, polis ekiplerinin düzenlediği operasyonla yakalandı. Operasyonda 42 bin 500 TL sahte para ele geçirildi. https://yaylahaber.com.tr/iskilip/42-bin-liralik-sahte-para-yakalandi-h131650.html?utm_source=dlvr.it&utm_medium=twitter… #Çorum #yaylahaber #haber","42 bin liralık sahte para yakalandı
Çorum'un İskilip ilçesinde piyasaya sahte para süren şahıs, polis ekiplerinin düzenlediği operasyonla yakalandı. Operasyonda 42 bin 500 TL sahte para ele geçirildi.
yaylahaber.com.tr",,,
olay.com.tr,@OlayHaber_Bursa,2021-08-01T12:10:27.000Z,"Dereler taştı, evler boşaltıldı! Van'ın Başkale ilçesini sel vurdu

https://olay.com.tr/dereler-tasti-evler-bosaltildi-vanin-baskale-ilcesini-sel-vurdu-826432… #haber #sondakika #Gündem",,,,
Ulak News,@ulaknews,2021-08-01T12:10:18.000Z,Meteoroloji'den uyarı! Antalya'da nem oranı yüzde 5'e düştü... https://ulak.news/haber_meteorolojiden-uyari-antalyada-n_haberturk_3149871.html… --- #sondakika #haber #sondakikahaber #haberler,"Meteoroloji'den uyarı! Antalya'da nem oranı yüzde 5'e düştü
Antalya'da 5 gündür devam eden yangınlarla birlikte Meteoroloji'den yüksek sıcaklık ve düşük nem uyarısı geldi. Meteoroloji 4. Bölge Teknik Şube Müdürü Murat Güler, ""Yüksek sıcaklıklar çarşambaya...
ulak.news",,,
Findy News Haber,@FindyNews,2021-08-01T12:07:36.000Z,Van’da dün 6 evin yıkıldığı mahallede ikinci kez sel felaketi yaşandı  https://findynews.com/vanda-dun-6-evin-yikildigi-mahallede-ikinci-kez-sel-felaketi-yasandi/… #Haber #gündem #sondakika #findynews #VandaSelFelaketi #Van,"Van'da dün 6 evin yıkıldığı mahallede ikinci kez sel felaketi yaşandı
Van ın Başkale ilçesinde dün etkili olan sağanağın ardından gelen sel nedeniyle 5 evin yıkıldığı Esenyamaç Mahallesi nde bugün devam eden yağışlar, yeniden sele neden oldu
findynews.com",,1,5
Stok Haber,@haber_stok,2021-08-01T12:06:17.000Z,"Van’da ikinci kez sel felaketi yaşandı!

#haber #haberler #güncelhaberler #sondakika #koronavirüs #gündem #1ağustos #pazar #VandaSelFelaketi","Meteoroloji uyarmıştı, Van’da ikinci kez sel felaketi yaşandı - Stok Haber
İlçeye 60 kilometre uzaklıktaki Esenyamaç Mahallesi'nde dünkü selin ardından Van Büyükşehir Belediyesi, Karayolları, DSİ, ilçe belediyesi ekipleri hasar gören yolların onarılması ve çamurun temizle...
stokhaber.com",,,
olay.com.tr,@OlayHaber_Bursa,2021-08-01T12:06:09.000Z,"Bakan Koca'dan flaş açıklama!

https://olay.com.tr/bakan-kocadan-flas-aciklama-5-826429… #haber #sondakika #Gündem",,,,
Ulak News,@ulaknews,2021-08-01T12:06:08.000Z,Yangında kurtarılan yavru köpek ‘Yanık' maskot oldu... https://ulak.news/haber_yanginda-kurtarilan-yavru-kopek-_diken_986225.html… --- #sondakika #haber #sondakikahaber #haberler,"Yangında kurtarılan yavru köpek ‘Yanık’ maskot oldu
Antalya’nın Manavgat ilçesindeki yangında dumanlar arasından kurtarılan ve ‘Yanık’ adı verilen yavru köpek, yangınla mücadele eden ekiplerin maskotu oldu. | Ulak News
ulak.news",,,
olay.com.tr,@OlayHaber_Bursa,2021-08-01T12:04:47.000Z,"Uludağ’da kontrollü yoğunluk

https://olay.com.tr/uludagda-kontrollu-yogunluk-826418… #haber #sondakika #Bursa",,,,
